data.name,date,aed,ars,aud,bch,bdt,bhd,bmd,bnb,brl,btc,cad,chf,clp,cny,czk,dkk,dot,eos,eth,eur,gbp,hkd,huf,idr,ils,inr,jpy,krw,kwd,lkr,ltc,mmk,mxn,myr,ngn,nok,nzd,php,pkr,pln,rub,sar,sek,sgd,thb,try,twd,uah,usd,vef,vnd,xag,xau,xdr,xlm,xrp,yfi,zar,bits,link,sats
Filecoin,02-07-2021,209.9422389,5473.575966,76.54541356,0.11418178,4848.935563,21.5475999,57.1551342,0.197610376,288.5426654,0.001699257,71.10241582,52.9226822,42323.35373,369.7422787,1232.067508,358.7859252,3.738562836,14.42634166,0.026920022,48.24939266,41.53515042,443.8667722,16946.27084,835145.1054,186.8349897,4261.466002,6376.555414,64789.21568,17.21781271,11379.63917,0.413681784,94114.36273,1143.31873,237.7082031,23491.42127,493.1638185,82.03636446,2812.548485,9034.114321,217.8708563,4201.039479,214.3652462,490.3528147,77.12285189,1833.719773,495.7010492,1594.293887,1565.422599,57.1551342,5.722943588,1317676.174,2.197303986,0.032183485,40.10861543,210.4488985,85.95324368,0.001770407,826.373507,1699.257317,3.110861405,169925.7317
XRP,02-07-2021,2.438536316,63.57412417,0.889104468,0.001326392,56.32170792,0.250281245,0.663872459,0.002295383,3.351546167,1.97E-05,0.825870616,0.614677518,491.5972875,4.294657323,14.30992752,4.167191155,0.043438333,0.167577613,0.000312733,0.560406608,0.482398939,5.155690608,196.7903354,9700.43798,2.170139319,49.49808888,74.06559474,752.8081327,0.199989587,132.17761,0.004804978,1093.16397,13.28302836,2.761045556,272.8592596,5.728283259,0.952959704,32.66824423,104.9336997,2.530495929,48.79621835,2.48991075,5.697157599,0.895753151,21.30233813,5.75877824,18.51815795,18.18281008,0.663872459,0.066473549,15303.45524,0.025537501,0.000373906,0.465872498,2.446279198,1,2.06E-05,9.598858192,19.73596393,0.036230228,1973.596393
TRON,02-07-2021,0.238891885,6.228345894,0.08710052,0.000129955,5.517571711,0.024518871,0.065036449,0.000224882,0.328330791,1.93E-06,0.080906969,0.06022037,48.15946432,0.420727294,1.40196147,0.408260132,0.004254498,0.016417532,3.06E-05,0.054902665,0.047262573,0.505073065,19.28304952,950.3060926,0.212598299,4.849093982,7.255840237,73.72322007,0.019592035,12.94881616,0.000470762,107.092111,1.300974823,0.270486592,26.73073291,0.561167848,0.093348637,3.200380322,10.27985894,0.247913807,4.780335041,0.243924796,0.557969225,0.087757583,2.086577603,0.564054946,1.814136471,1.781284024,0.065036449,0.0065121,1499.375005,0.002500298,3.66E-05,0.045639328,0.239551076,0.097811921,2.01E-06,0.940324949,1.933722919,0.003544547,193.3722919
Cardano,02-07-2021,4.913363366,128.0943699,1.791440748,0.002672524,113.4816056,0.50428722,1.337624787,0.004624927,6.752970645,3.98E-05,1.664031987,1.238502777,990.5106141,8.653228508,28.83281796,8.396399198,0.087523123,0.337649146,0.000630121,1.129153288,0.971977025,10.38810913,396.5093399,19545.23962,4.372575041,99.7328172,149.233447,1516.819691,0.402955454,266.3223109,0.009681465,2202.596602,26.76373713,5.563181488,549.7792596,11.54181586,1.920101526,65.82266314,211.4290415,5.098651152,98.31863078,5.016876798,11.47910132,1.80483706,42.92170148,11.60325965,37.31190644,36.63622,1.337624787,0.13393637,30834.65925,0.051455055,0.000753377,0.938678194,4.928964362,2.011625865,4.15E-05,19.34056831,39.76564202,0.072999641,3976.564202
Chainlink,02-07-2021,67.35180884,1755.902601,24.55685969,0.03663464,1555.592542,6.912710072,18.33600371,0.063397952,92.56892969,0.000545103,22.81035534,16.97725083,13577.80334,118.6174416,395.2368873,115.0968556,1.199756707,4.6284549,0.008637622,15.47830086,13.32374708,142.3989817,5435.303534,267923.8527,59.9387459,1367.125763,2045.67459,20792.38645,5.523666111,3650.715007,0.132712381,30192.93592,366.87417,76.25943944,7536.309619,158.2138583,26.32052655,902.2893474,2898.244507,69.89171207,1347.740261,68.77075882,157.3541747,24.74049477,588.3656505,159.0561226,511.467238,502.2050074,18.33600371,1.835984052,422677.893,0.705339856,0.010327204,12.86729061,67.56566546,27.57513145,0.000568355,265.1182424,545.1027575,1,54510.27575
Tether,02-07-2021,3.679190109,95.92523239,1.341176577,0.001997907,84.97649569,0.377664878,1.00163076,0.003461555,5.056225067,2.98E-05,1.245993609,0.927434962,741.7071734,6.479649552,21.58980047,6.287213246,0.065391021,0.251373541,0.000469889,0.845521598,0.727892085,7.779102198,296.9905319,14526.65092,3.274240809,74.6812249,111.7269032,1136.550617,0.301748278,199.4255949,0.007226215,1649.332856,20.03951644,4.165782333,411.6818284,8.641591421,1.437311094,49.29184532,158.320804,3.8170746,73.6222638,3.75661216,8.590836788,1.351219928,32.12337624,8.689221969,27.93978892,27.43367592,1.00163076,0.100293288,23086.6524,0.038502045,0.000563878,0.702894386,3.686181457,1.500329698,3.09E-05,14.48458243,29.81322173,0.054376204,2981.322173
Uniswap,02-07-2021,65.9956301,1720.626095,24.0621555,0.035901051,1524.269529,6.773517515,17.96679465,0.062125197,90.7037817,0.000534205,22.35114171,16.63631757,13304.40416,116.2289912,387.3021071,112.7848465,1.175336306,4.535463369,0.008463148,15.16726261,13.05663137,139.5301272,5327.083428,262529.0067,58.73183469,1339.597669,2004.47892,20366.57861,5.412442987,3577.205146,0.130051324,29584.97871,359.4038074,74.72389894,7384.560422,155.0267212,25.78824343,884.1284649,2839.886199,68.48800182,1320.602509,67.38600847,154.1430783,24.24367402,576.4323199,155.8243031,501.1684649,492.0927362,17.96679465,1.799015148,414213.3085,0.690725515,0.010116922,12.60819814,66.17773623,27.02125849,0.000556612,259.7716427,534.2050958,0.979206935,53420.50958
Stellar,02-07-2021,0.99578495,25.960719,0.363068962,0.000541637,22.99916911,0.102203234,0.271094672,0.000937328,1.36861576,8.06E-06,0.337247194,0.251005744,200.7454953,1.753738544,5.843509638,1.701687283,0.017738197,0.068430912,0.000127706,0.228844025,0.196989317,2.105344539,80.36003116,3961.208241,0.886184085,20.21272008,30.2449482,307.41187,0.081666457,53.97519566,0.00196213,446.3973827,5.424171724,1.127482742,111.423046,2.339164778,0.389144474,13.34019335,42.85004829,1.033336984,19.92610876,1.016763882,2.326454504,0.365783975,8.6988853,2.351617512,7.561955451,7.425014959,0.271094672,0.02714471,6249.220204,0.010428329,0.000152686,0.190240686,1,0.407693592,8.40E-06,3.919727774,8.059250842,0.014794742,805.9250842
Status,02-07-2021,0.26608425,6.9373003,0.097014917,0.000144716,6.145620769,0.027309783,0.072439358,0.000250455,0.365703725,2.15E-06,0.090116373,0.067075079,53.64131536,0.468617452,1.561542646,0.454731189,0.004738316,0.018284183,3.41E-05,0.061152075,0.052642334,0.562564055,21.47798268,1058.476657,0.236797742,5.401052175,8.08175132,82.11491869,0.021822139,14.42274205,0.000524307,119.2820929,1.449060983,0.30127529,29.7734141,0.625043943,0.103974239,3.564670258,11.44998523,0.27613311,5.324466605,0.271690042,0.621481231,0.097746772,2.324086632,0.628259671,2.020634322,1.984042377,0.072439358,0.007253353,1670.044479,0.002784899,4.08E-05,0.05083432,0.266726399,0.108938556,2.24E-06,1.047359389,2.153666701,0.003942757,215.3666701
Bitcoin,03-07-2021,124704.6341,3252316.549,45088.68159,68.28128433,2879800.235,12800.80456,33950.78656,117.7396787,171827.6468,1,41814.63749,31272.3411,24975864.45,219763.4414,731686.9814,212753.4527,2211.817087,8617.989285,15.73360857,28614.60563,24558.53911,263652.6417,10064337.22,490913095.7,111106.6651,2528724.046,3770405.631,38390530.91,10228.01396,6759632.464,246.8675415,55904980.11,671298.7173,141354.0998,13970748.67,291661.0221,48330.30269,1667322.754,5365073.045,129050.3348,2485061.773,127336.3633,289845.334,45728.31441,1090717.296,295028.9401,947688.6756,929878.4664,33950.78656,3399.492258,778411685.8,1283.100039,18.99308852,23824.04779,127866.8925,51860.60078,1.055856863,483846.579,1002289.205,1852.246487,100228920.5
Ethereum,03-07-2021,7926.111176,206714.231,2865.79489,4.339895263,183037.4387,813.6072957,2157.880585,7.483425054,10921.20627,0.063704575,2657.699675,1987.64107,1587442.839,13967.96103,46505.34764,13522.41263,140.5810478,547.7514263,1,1818.717862,1560.918026,16757.51799,639679.9627,31201982.21,7061.836844,160723.361,239643.4938,2440066.629,650.083105,429635.986,15.69067256,3553268.817,42667.12544,8984.335815,887967.8607,18537.70474,3071.829328,105973.4918,340999.0794,8202.319891,157948.2273,8093.381448,18422.30129,2906.44936,69324.9823,18751.76649,60234.21549,59102.21508,2157.880585,216.068583,49475126.62,81.55265147,1.207183136,1514.234438,8127.101395,3296.211808,0.067109285,30752.84095,63704.57461,117.7270732,6370457.461
Dogecoin,03-07-2021,0.901930614,23.52249284,0.326105462,0.000493861,20.82825561,0.092582265,0.245550248,0.000851593,1.242749447,7.25E-06,0.302425824,0.226178297,180.6388105,1.589446753,5.291951606,1.538746765,0.015998402,0.062333819,0.000113802,0.206956133,0.17762049,1.906876924,72.79066984,3550.546082,0.803582829,18.28908484,27.2695902,277.6608535,0.073974468,48.8892775,0.001785531,404.334718,4.85519138,1.022348456,101.0439269,2.109448512,0.349550599,12.05896996,38.80307787,0.933361046,17.97329592,0.920964687,2.096316485,0.330731628,7.888650876,2.133807096,6.854191391,6.725378432,0.245550248,0.024586946,5629.88966,0.009280066,0.000137368,0.172308256,0.924742455,0.37511158,7.64E-06,3.499437254,7.249368106,0.013396295,724.9368106
Binance Coin,03-07-2021,1058.485208,27605.46138,382.709936,0.579950563,24443.56598,108.6524361,288.1721729,1,1458.462421,0.008511171,355.2024612,265.4376939,211993.5902,1865.338475,6210.513768,1805.838126,18.78347665,73.10690849,0.133685169,242.8789998,208.4513585,2237.867289,85425.47078,4166839.943,943.0664897,21463.65304,32002.96941,325856.448,86.81474882,57375.34158,2.109770263,474518.0077,5697.941924,1199.804842,118582.8492,2475.600686,410.2246151,14152.13224,45538.40763,1095.371247,21093.05037,1080.823163,2460.189238,388.1390997,9257.941125,2504.187366,8043.922767,7892.750815,288.1721729,28.85467968,6607110.164,10.89087364,0.161212159,202.2170417,1086.156036,438.7837539,0.008965367,4106.859787,8511.170795,15.74008447,851117.0795
Nano,03-07-2021,17.91969547,467.3484874,6.479113218,0.00981427,413.8189698,1.839438616,4.878629895,0.016920271,24.69113619,0.000144038,6.008642544,4.493745025,3588.95953,31.57937131,105.1413043,30.5720562,0.317864378,1.238653176,0.002261661,4.11183612,3.528991085,37.88612253,1446.216167,70542.79289,15.96570662,363.3703362,541.796391,5516.608326,1.469736042,971.3396467,0.035486683,8033.384051,96.46368532,20.31217557,2007.556202,41.91084584,6.9449248,239.5894605,770.9454891,18.54416009,357.0961938,18.29786734,41.64993671,6.571026605,156.7329228,42.39480592,136.1801234,133.6208479,4.878629895,0.488497211,111855.5093,0.184377767,0.002729252,3.423446806,18.37827686,7.432585558,0.000151725,69.52735487,144.0375422,0.266217,14403.75422
Litecoin,03-07-2021,505.1489715,13174.36494,182.6435826,0.27659133,11665.38948,51.85303102,137.5266046,0.476935585,696.0331482,0.004060036,169.3812044,126.6768558,101171.3184,890.2097119,2963.890867,861.8139062,8.959547771,34.90943585,0.063733126,115.9109981,99.48083216,1067.994479,40768.24915,1988572.816,450.0668158,10243.26289,15273.02125,155510.9587,41.43126492,27381.672,1,226457.8491,2719.272296,572.5920184,56592.19781,1181.449803,195.7746228,6753.930041,21732.6417,522.7523769,10066.39735,515.8094838,1174.09488,185.2345838,4418.237737,1195.092442,3838.862631,3766.717687,137.5266046,13.77053892,3153161.591,5.197534718,0.076936508,96.50558159,517.9585322,210.0750252,0.004277026,1959.948029,4060.036458,7.503012336,406003.6458
Dash,03-07-2021,498.909289,13011.63304,180.3875392,0.273327665,11521.29669,51.21253392,135.8278536,0.471297797,687.4356333,0.004011296,167.4220915,125.1121226,99921.63377,879.2136963,2927.280404,851.1686402,8.852328169,34.49705326,0.062985773,114.4792465,98.25202869,1054.802437,40264.67309,1964009.64,444.5075171,10116.73644,15084.3664,153590.062,40.91949917,27043.44912,0.988236808,223660.6048,2685.683401,565.5192684,55893.16175,1166.856342,193.3563827,6670.504396,21464.19656,516.2952543,9942.055572,509.4381209,1159.592268,182.946536,4363.66308,1180.330465,3791.444374,3720.190576,135.8278536,13.60044298,3114213.225,5.133333921,0.075986176,95.31352891,511.8390489,206.9870061,0.004225315,1935.738431,4011.296043,7.413696685,401129.6043
Swipe,03-07-2021,6.955783963,181.4079441,2.514959693,0.003809548,160.6297026,0.714004189,1.893709391,0.006567843,9.584214722,5.59E-05,2.332339828,1.744310869,1393.105546,12.25798089,40.81208856,11.86697724,0.123383567,0.480800799,0.000877896,1.596067511,1.369827944,14.70603583,561.369318,27382.18562,6.197315477,141.0473499,210.3059538,2141.349768,0.570498891,377.039261,0.013774659,3118.271963,37.44374767,7.884459048,779.2614142,16.26828926,2.695771066,93.00004734,299.2534264,7.198178765,138.6119526,7.10257674,16.16701368,2.550637178,60.83810703,16.45614523,52.86024644,51.86682733,1.893709391,0.189617121,43418.30245,0.071568845,0.001059398,1.328859435,7.133788836,2.885063506,5.89E-05,26.98802895,55.91021499,0.103335904,5591.021499
NEO,03-07-2021,130.390111,3400.594683,47.14434423,0.071441545,3011.094775,13.38441301,35.49865535,0.123191889,179.6615346,0.001048453,43.75582008,32.69809543,26114.55269,229.7827961,765.045721,222.4532112,2.313853406,9.005716692,0.016468085,29.9191897,25.67820084,275.6729728,10523.18589,513294.582,116.1721895,2644.012481,3942.304247,40140.81451,10.69432491,7067.814549,0.259893267,58453.7745,701.9042627,147.7986516,14607.69668,304.9582985,50.53375584,1743.338574,5609.675012,134.9339389,2598.359577,133.1418247,303.0598304,47.81313889,1140.444818,308.4797651,990.895266,972.2730619,35.49865535,3.55448036,813900.6768,1.341598552,0.019859013,24.91022293,133.7987578,54.05182983,0.001104404,505.9058919,1048.453484,1.938951385,104845.3484
NEM,03-07-2021,0.486723212,12.69381822,0.175981495,0.000266569,11.23988398,0.049961645,0.132510199,0.000459577,0.670644718,3.91E-06,0.163202874,0.122056204,97.48100422,0.857738518,2.855780301,0.830378474,0.008633627,0.033643499,6.14E-05,0.111683041,0.09585218,1.029038427,39.28119086,1916.037847,0.433650227,9.869630733,14.71592416,149.8385577,0.039920023,26.38290106,0.000963866,218.1975968,2.620084411,0.551706213,54.52794686,1.138355366,0.188633569,6.507574412,20.93992419,0.503684517,9.699216522,0.496994872,1.131268721,0.178477987,4.257078571,1.151500378,3.698836689,3.629323296,0.132510199,0.013268246,3038.147207,0.00500795,7.41E-05,0.092985454,0.499178904,0.201879096,4.12E-06,1.888457174,3.91225483,0.007230814,391.225483
Cosmos,03-07-2021,43.04058773,1122.505324,15.56191853,0.023582203,993.9349532,4.418072799,11.71778273,0.04066452,59.3046358,0.000346085,14.44339758,10.79334341,8620.17593,75.84920759,252.5346227,73.4297784,0.763781929,2.972705035,0.005435965,9.876051945,8.47614016,90.99713686,3473.607794,169433.8652,38.3473814,872.7644321,1301.318716,13250.11717,3.530099224,2333.021192,0.0857884,19295.05843,231.6922025,48.78698838,4821.867592,100.6639561,16.68073242,575.4601808,1851.702615,44.54046392,857.6948245,43.94890338,100.0372891,15.78268156,376.4504445,101.8263601,327.0854999,320.93848,11.71778273,1.173301584,268661.1985,0.44284946,0.006555279,8.222637649,44.16575101,17.8420166,0.000364554,166.9949259,346.0849433,0.640030188,34608.49433
Filecoin,03-07-2021,210.9523533,5501.670684,76.27273483,0.115534519,4871.51613,21.65404571,57.43169347,0.199187034,290.6663952,0.001695624,70.73430947,52.90079231,42249.57172,371.7553519,1237.733399,359.8971429,3.741929587,14.58154257,0.02662449,48.40492448,41.5436175,445.999025,17024.99378,830436.4434,187.9498114,4277.630035,6378.078461,64942.03603,17.30187198,11434.70238,0.417752597,94569.75838,1135.579646,239.1168558,23633.14186,493.3784491,81.75631293,2820.469835,9075.643361,218.3036101,4203.770235,215.4042284,490.3070022,77.35474794,1845.074821,499.0756731,1603.125319,1572.997284,57.43169347,5.750635467,1316773.656,2.170512546,0.032129012,40.30114024,216.350817,87.49710158,0.001786117,818.4826107,1695.623597,3.133931749,169562.3597
XRP,03-07-2021,2.404677842,62.71437782,0.869444462,0.001316667,55.53115057,0.246837748,0.654672577,0.002270373,3.313350285,1.93E-05,0.806311112,0.603024148,481.6092703,4.23769559,14.10911057,4.102522069,0.04265044,0.166180576,0.000303391,0.551775069,0.473561991,5.08401047,194.070484,9466.270858,2.142468381,48.76135298,72.70468288,740.2841097,0.19722666,130.3459051,0.004760344,1078.015006,12.94464446,2.725729273,269.3977653,5.624095705,0.9319526,32.15096304,103.4546339,2.488475932,47.91941393,2.455425441,5.589083816,0.881778494,21.03228747,5.689039225,18.27426844,17.93083441,0.654672577,0.065552365,15010.10244,0.024742001,0.000366243,0.459398805,2.46565563,1,2.04E-05,9.330007308,19.32712973,0.035716845,1932.712973
TRON,03-07-2021,0.244771507,6.383679562,0.088500517,0.000134098,5.652500802,0.025125548,0.066638945,0.000231225,0.33726503,1.97E-06,0.082139496,0.061381665,49.02287741,0.431353888,1.43616255,0.417594612,0.004343069,0.016924711,3.09E-05,0.056165035,0.048203747,0.517500051,19.75438209,963.5691512,0.218081277,4.963404936,7.400590013,75.35331937,0.020075648,13.26787444,0.000484842,109.730856,1.31763186,0.277451246,27.4219257,0.572475181,0.094863203,3.272637836,10.53061922,0.253301292,4.877704188,0.249937092,0.56891133,0.089755994,2.140870922,0.579085765,1.860132844,1.825174786,0.066638945,0.006672558,1527.874269,0.002518482,3.73E-05,0.04676208,0.251115019,0.101550568,2.07E-06,0.949698921,1.967994985,0.003637258,196.7994985
Cardano,03-07-2021,5.124311389,133.6428502,1.852765507,0.002805786,118.3355634,0.526005381,1.395091718,0.00483811,7.060670792,4.12E-05,1.718229837,1.285030142,1026.297921,9.03042869,30.06617965,8.742377127,0.090887075,0.354126861,0.000646519,1.175819572,1.00914936,10.83390561,413.5595938,20172.39845,4.565549254,103.9092855,154.9319531,1577.527862,0.420285331,277.7640292,0.010144179,2297.224384,27.58473001,5.808464367,574.0802419,11.98481442,1.985968864,68.51293892,220.4593687,5.302883129,102.1151334,5.232453319,11.91020492,1.879049035,44.81930526,12.12320752,38.94203218,38.21018241,1.395091718,0.139690534,31986.17193,0.052724618,0.000780456,0.978967946,5.254253607,2.131034417,4.34E-05,19.88202406,41.1856546,0.076111749,4118.56546
Chainlink,03-07-2021,67.32551891,1755.860164,24.34247057,0.036863689,1554.746113,6.910896423,18.32934549,0.06356528,92.76628386,0.000541116,22.57488014,16.88330676,13483.96591,118.6458533,395.0230563,114.8613017,1.194115473,4.652678746,0.008494258,15.44844894,13.25866036,142.3407481,5433.532847,265034.0875,59.98424946,1365.207154,2035.566019,20726.274,5.521898622,3649.389348,0.133278811,30181.97217,362.4206495,76.31422994,7542.525668,157.4619083,26.09255648,900.1539553,2896.494821,69.67167513,1341.634772,68.74633646,156.4816549,24.68779544,588.8562881,159.2801794,511.6380182,502.0226452,18.32934549,1.835317364,420248.7827,0.692719854,0.010253986,12.8621233,69.0327585,27.99849327,0.000570036,261.2190176,541.1157435,1,54111.57435
Tether,03-07-2021,3.688981601,96.20922266,1.333802212,0.002032012,85.18953732,0.37867023,1.00432376,0.00350709,5.082962893,2.98E-05,1.237934488,0.925090649,738.8298366,6.500987695,21.64458307,6.293619947,0.065716963,0.256636236,0.000467622,0.846470177,0.726484622,7.799307149,297.7207309,14522.06962,3.286729849,74.80408845,111.5352056,1135.659178,0.302562576,199.9617734,0.00736937,1653.767276,19.8581924,4.181501973,413.279227,8.627844121,1.429695045,49.32232878,158.7082621,3.817535042,73.5124819,3.766832762,8.574132886,1.352723672,32.26532993,8.727473038,28.03429169,27.5074345,1.00432376,0.100562938,23026.7817,0.037956348,0.000561849,0.704757081,3.805049045,1.540344018,3.13E-05,14.31302967,29.76189361,0.055574302,2976.189361
Uniswap,03-07-2021,66.96906429,1746.563771,24.21358948,0.036692763,1546.514518,6.874306717,18.23230086,0.063272019,92.27513324,0.000538491,22.4732252,16.79391818,13412.57512,118.0176835,392.9316088,114.2531692,1.18840759,4.625384668,0.008458097,15.36665721,13.18846245,141.5871258,5404.765035,263630.8659,59.66666315,1357.979071,2024.788725,20616.53884,5.492662957,3630.067675,0.133482584,30022.17387,360.5018152,75.91018463,7502.591804,156.628227,25.95440957,895.3880947,2881.159344,69.3027988,1334.531494,68.38235933,155.6531636,24.55708603,585.7386097,158.4368712,508.9291533,499.3646888,18.23230086,1.825600285,418023.7776,0.689052252,0.010199696,12.79402486,68.7197637,27.76131134,0.000567228,259.8359948,538.4913645,0.99585589,53849.13645
Stellar,03-07-2021,0.974645736,25.4189147,0.352396618,0.000534014,22.50746365,0.100046399,0.26534691,0.00092084,1.342941941,7.84E-06,0.327067928,0.244413162,195.202207,1.71759055,5.718597402,1.662803047,0.017295693,0.067316327,0.000123096,0.223641275,0.191940545,2.060612461,78.65917273,3836.796916,0.868368992,19.76358078,29.46810917,300.0463257,0.07993841,52.83081103,0.001942662,436.9328444,5.246624852,1.104771861,109.1902536,2.279515702,0.377731941,13.03118384,41.93144549,1.008610141,19.42233244,0.995214367,2.265324949,0.357395753,8.524647081,2.305838115,7.406787514,7.267589444,0.26534691,0.026569186,6083.780574,0.01002824,0.000148443,0.18620003,1,0.404028995,8.26E-06,3.78156761,7.837026213,0.014493359,783.7026213
Status,03-07-2021,0.252203532,6.577507945,0.091187668,0.00013817,5.824128322,0.025888438,0.06866231,0.000238246,0.347505446,2.03E-06,0.084633507,0.063245403,50.51136457,0.444451135,1.479768916,0.430274085,0.004474939,0.017438598,3.18E-05,0.05787038,0.049667363,0.533212964,20.35418663,992.82611,0.224702904,5.11410936,7.625294962,77.6412807,0.020685208,13.67072841,0.000499563,113.0626264,1.357639264,0.285875529,28.25454072,0.58985731,0.097743545,3.372005307,10.8503616,0.260992308,5.02580647,0.25752596,0.586185249,0.092481266,2.205874427,0.596668611,1.916612267,1.880592774,0.06866231,0.006875157,1574.265288,0.002594951,3.84E-05,0.048181922,0.258739652,0.104633959,2.14E-06,0.978534737,2.027749439,0.003747696,202.7749439
Bitcoin,04-07-2021,127566.3618,3326950.86,46119.94049,68.83171263,2945886.024,13092.85625,34729.89078,116.3765281,175687.126,1,42774.20173,31983.52048,25549071.38,224806.583,748519.444,217651.3573,2243.427867,8584.265156,15.58736587,29271.25492,25125.61732,269699.4817,10294564.76,502178592.2,113656.346,2586784.718,3856233.423,39271518.6,10462.7269,6914752.823,247.9812837,57168276.97,686695.0289,144597.9003,14254319.9,298520.7762,49376.80545,1705584.658,5488190.99,132015.2608,2542089.085,130244.5921,296683.565,46784.63587,1115747.162,301799.2779,969436.2792,949295.3389,34729.89078,3477.503964,796284817.2,1312.544678,19.4289428,24366.42191,130957.3735,51563.61711,1.062853241,495304.1576,1001654.517,1876.985695,100165451.7
